,keys,card
70044,Synset('cellulose_tape.n.01'),1
70045,Synset('the_city.n.02'),1
70046,Synset('collaborator.n.03'),2
70047,Synset('family_business.n.01'),1
70048,Synset('waking.n.01'),2
70049,Synset('drive.n.06'),1
70050,Synset('television_camera.n.01'),1
70051,Synset('ethology.n.01'),1
70052,Synset('st._augustine_grass.n.01'),1
70053,Synset('poplar.n.02'),4
70054,Synset('water_elm.n.01'),1
70055,Synset('roble_beech.n.01'),1
70056,Synset('ductus_arteriosus.n.01'),1
70057,Synset('niche.n.01'),1
70058,Synset('execution.n.04'),1
70059,Synset('crocodilian_reptile.n.01'),4
70060,Synset('luxuriance.n.01'),1
70061,Synset('concentration_camp.n.02'),1
70062,Synset('mountain_four_o'clock.n.01'),1
70063,Synset('lesser_butterfly_orchid.n.01'),1
70064,Synset('moss_campion.n.01'),1
70065,Synset('widebody_aircraft.n.01'),1
70066,Synset('snapper.n.04'),1
70067,Synset('telephotography.n.02'),1
70068,Synset('staghorn_coral.n.01'),1
70069,Synset('papaya.n.01'),1
70070,Synset('fir.n.02'),2
70071,Synset('zoophilia.n.01'),1
70072,Synset('sea_eagle.n.02'),1
70073,Synset('pityriasis_rosea.n.01'),1
70074,Synset('kentucky_black_bass.n.01'),1
70075,Synset('catalina_cherry.n.01'),1
70076,Synset('amarelle.n.01'),1
70077,Synset('doctor_of_dental_medicine.n.01'),1
70078,Synset('fair.n.02'),1
70079,Synset('agkistrodon.n.01'),1
70080,Synset('dendroaspis.n.01'),1
70081,Synset('genus_edmontosaurus.n.01'),1
70082,Synset('holbrookia.n.01'),1
70083,Synset('ptyas.n.01'),1
70084,Synset('constancy.n.03'),1
70085,Synset('leek.n.02'),1
70086,Synset('heat.n.01'),2
70087,Synset('wildness.n.03'),1
70088,Synset('abductor.n.02'),1
70089,Synset('triceps.n.01'),1
70090,Synset('side.n.10'),1
70091,Synset('cervix.n.02'),1
70092,Synset('inefficacy.n.01'),1
70093,Synset('walk.n.05'),3
70094,Synset('symbolism.n.02'),1
70095,Synset('checking_program.n.01'),1
70096,Synset('edible_mussel.n.01'),1
70097,Synset('preparatory_school.n.01'),1
70098,Synset('symbolatry.n.01'),1
70099,Synset('oracle.n.03'),1
70100,Synset('jinks.n.01'),1
70101,Synset('kalashnikov_culture.n.01'),1
70102,Synset('categorem.n.01'),1
70103,Synset('pacemaker.n.02'),1
70104,Synset('bole.n.03'),1
70105,Synset('middle_high_german.n.01'),1
70106,Synset('nod.n.02'),1
70107,Synset('elimination.n.01'),2
70108,Synset('angular_momentum.n.01'),1
70109,Synset('galangal.n.01'),1
70110,Synset('squeeze.n.08'),1
70111,Synset('brier.n.01'),1
70112,Synset('gold.n.01'),1
70113,Synset('fastness.n.02'),1
70114,Synset('anaphora.n.01'),1
70115,Synset('microtome.n.01'),1
70116,Synset('passage.n.08'),1
70117,Synset('due_care.n.01'),1
70118,Synset('consensus.n.01'),1
70119,Synset('line-drive_single.n.01'),1
70120,Synset('extemporization.n.01'),1
70121,Synset('reasonableness.n.04'),1
70122,Synset('lap.n.02'),1
70123,Synset('lividness.n.01'),1
70124,Synset('great_solomon's-seal.n.01'),1
70125,Synset('bedroom_suite.n.01'),1
70126,Synset('furring_strip.n.01'),1
70127,Synset('natural_logarithm.n.01'),1
70128,Synset('computer_store.n.01'),1
70129,Synset('common_wolffia.n.01'),1
70130,Synset('great_barracuda.n.01'),1
70131,Synset('conenose.n.01'),1
70132,Synset('duckpins.n.01'),1
70133,Synset('cabbage_butterfly.n.01'),1
70134,Synset('scald.n.02'),1
70135,Synset('hang.n.03'),2
70136,Synset('spring_cankerworm.n.01'),1
70137,Synset('kurrajong.n.01'),1
70138,Synset('nakedwood.n.02'),1
70139,Synset('candy_cane.n.01'),1
70140,Synset('sugar_candy.n.01'),1
70141,Synset('honey_guide.n.01'),1
70142,Synset('puce.n.01'),1
70143,Synset('xanthomatosis.n.01'),1
70144,Synset('nonsmoker.n.02'),1
70145,Synset('reflex_epilepsy.n.01'),1
70146,Synset('mayweed.n.01'),1
70147,Synset('prairie_sunflower.n.01'),1
70148,Synset('numbat.n.01'),1
70149,Synset('atlantic_tripletail.n.01'),1
70150,Synset('seven-up.n.01'),1
70151,Synset('minnesota_multiphasic_personality_inventory.n.01'),1
70152,Synset('corn.n.05'),1
70153,Synset('laurel-tree.n.01'),1
70154,Synset('gebang_palm.n.01'),1
70155,Synset('circumflex_artery.n.01'),1
70156,Synset('musculophrenic_artery.n.01'),1
70157,Synset('basilic_vein.n.01'),1
70158,Synset('femoral_vein.n.01'),1
70159,Synset('ophthalmic_vein.n.01'),1
70160,Synset('supratrochlear_vein.n.01'),1
70161,Synset('mockingbird.n.01'),1
70162,Synset('sea_snake.n.01'),1
70163,Synset('pocket_dictionary.n.01'),1
70164,Synset('rangpur.n.01'),1
70165,Synset('ancient_pine.n.01'),1
70166,Synset('fuji.n.01'),1
70167,Synset('speech_community.n.01'),1
70168,Synset('sorrel.n.04'),1
70169,Synset('tantrism.n.01'),1
70170,Synset('arithmetic.n.01'),1
70171,Synset('sarcoscypha_coccinea.n.01'),1
70172,Synset('rhomboideus_major_muscle.n.01'),1
70173,Synset('european_lobster.n.01'),1
70174,Synset('qualification.n.02'),1
70175,Synset('microbrewery.n.01'),1
70176,Synset('plosion.n.01'),1
70177,Synset('psammoma.n.01'),1
70178,Synset('rut.n.01'),1
70179,Synset('hypobetalipoproteinemia.n.01'),1
70180,Synset('cholera_morbus.n.01'),1
70181,Synset('beam_balance.n.01'),1
70182,Synset('retentiveness.n.03'),1
70183,Synset('chocolate_fudge.n.01'),1
70184,Synset('bantam.n.01'),1
70185,Synset('plague.n.02'),1
70186,Synset('cloche.n.02'),1
70187,Synset('thoracic_aorta.n.01'),1
70188,Synset('superior_epigastric_veins.n.01'),1
70189,Synset('piping_crow.n.01'),1
70190,Synset('scarlet_tanager.n.01'),1
70191,Synset('bohemian_waxwing.n.01'),1
70192,Synset('coral_snake.n.01'),1
70193,Synset('western_white_pine.n.01'),1
70194,Synset('assizes.n.01'),1
70195,Synset('hen_party.n.01'),1
70196,Synset('cushaw.n.02'),1
70197,Synset('galois_theory.n.01'),1
70198,Synset('paternity_suit.n.01'),1
70199,Synset('myeloma.n.01'),1
70200,Synset('dovetail.n.01'),1
70201,Synset('cock.n.04'),1
70202,Synset('common_nutcracker.n.01'),1
70203,Synset('western_coral_snake.n.01'),1
70204,Synset('radio_signal.n.01'),1
70205,Synset('viperine_grass_snake.n.01'),1
70206,Synset('episcopalianism.n.01'),1
70207,Synset('reincarnation.n.03'),1
70208,Synset('gray.n.05'),1
70209,Synset('merit_system.n.01'),1
70210,Synset('canalization.n.01'),1
70211,Synset('couple.n.04'),1
70212,Synset('opossum_shrimp.n.01'),1
70213,Synset('arminian_baptist.n.01'),1
70214,Synset('fillet.n.02'),1
70215,Synset('cephalometry.n.01'),1
70216,Synset('sound_ranging.n.01'),1
70217,Synset('female_genitalia.n.01'),1
70218,Synset('guillain-barre_syndrome.n.01'),1
70219,Synset('mock-heroic.n.01'),1
70220,Synset('fourpence.n.01'),1
70221,Synset('sixpence.n.01'),1
70222,Synset('drop.n.09'),1
70223,Synset('urgency.n.01'),1
70224,Synset('corn_snow.n.01'),1
70225,Synset('volatility.n.01'),1
70226,Synset('saale_glaciation.n.01'),1
70227,Synset('recommendation.n.02'),1
70228,Synset('tare.n.04'),1
70229,Synset('hedge.n.01'),1
70230,Synset('curate_cycloid.n.01'),1
70231,Synset('rosilla.n.01'),1
70232,Synset('recall.n.05'),1
70233,Synset('complexion.n.02'),1
70234,Synset('flare_pass.n.01'),1
70235,Synset('fire_ship.n.01'),1
70236,Synset('carpenter's_mallet.n.01'),1
70237,Synset('egality.n.01'),1
70238,Synset('counterattack.n.02'),1
70239,Synset('glare.n.02'),1
70240,Synset('combustion.n.01'),3
70241,Synset('light_cream.n.01'),1
70242,Synset('hyperparathyroidism.n.01'),1
70243,Synset('public-relations_campaign.n.01'),1
70244,Synset('stone_bramble.n.01'),1
70245,Synset('common_spindle_tree.n.01'),1
70246,Synset('fowl_pest.n.01'),1
70247,Synset('rinderpest.n.01'),1
70248,Synset('ulatrophia.n.01'),1
70249,Synset('arthrogram.n.01'),1
70250,Synset('intelligence_cell.n.01'),1
70251,Synset('secretary_of_health_and_human_services.n.02'),1
70252,Synset('femaleness.n.01'),1
70253,Synset('flying_lemur.n.01'),1
70254,Synset('yearling.n.03'),1
70255,Synset('senega.n.02'),1
70256,Synset('cargo_ship.n.01'),2
70257,Synset('small_ship.n.01'),1
70258,Synset('gadoid.n.01'),3
70259,Synset('whale_sucker.n.01'),1
70260,Synset('mattress.n.01'),2
70261,Synset('oil_gland.n.01'),2
70262,Synset('japan_current.n.01'),1
70263,Synset('dilation_and_curettage.n.01'),1
70264,Synset('jejunostomy.n.01'),1
70265,Synset('polypectomy.n.01'),1
70266,Synset('wrong-site_surgery.n.01'),1
70267,Synset('white_slime_mushroom.n.01'),1
70268,Synset('interior_door.n.01'),1
70269,Synset('california_black_oak.n.01'),1
70270,Synset('scrub_oak.n.01'),1
70271,Synset('cycle_of_rebirth.n.01'),1
70272,Synset('lorgnette.n.01'),1
70273,Synset('neutrality.n.03'),1
70274,Synset('put-put.n.01'),1
70275,Synset('sea_green.n.01'),1
70276,Synset('winter_melon.n.01'),1
70277,Synset('space_probe.n.01'),1
70278,Synset('hot-air_balloon.n.01'),1
70279,Synset('skipjack.n.01'),1
70280,Synset('vitamin_bc.n.01'),1
70281,Synset('topology.n.01'),1
70282,Synset('three-hitter.n.01'),1
70283,Synset('velvet_bent.n.01'),1
70284,Synset('kentucky_yellowwood.n.01'),1
70285,Synset('osprey.n.01'),1
70286,Synset('bibliomania.n.01'),1
70287,Synset('rudderfish.n.02'),1
70288,Synset('bullock's_heart.n.01'),1
70289,Synset('celery_top_pine.n.01'),1
70290,Synset('heart_cherry.n.01'),1
70291,Synset('army.n.02'),1
70292,Synset('plenum.n.01'),1
70293,Synset('kohlrabi.n.02'),1
70294,Synset('abecedarian.n.02'),1
70295,Synset('shuha_shinto.n.01'),1
70296,Synset('grainy_club.n.01'),1
70297,Synset('anterior_fontanelle.n.01'),1
70298,Synset('disregard.n.02'),1
70299,Synset('deposition.n.02'),1
70300,Synset('heliport.n.01'),1
70301,Synset('head_gasket.n.01'),1
70302,Synset('sabotage.n.01'),2
70303,Synset('astasia.n.01'),1
70304,Synset('canker.n.02'),1
70305,Synset('benefaction.n.01'),1
70306,Synset('line_of_heart.n.01'),1
70307,Synset('knee_jerk.n.01'),1
70308,Synset('orphrey.n.01'),1
70309,Synset('port_jackson_heath.n.01'),1
70310,Synset('compass_card.n.01'),1
70311,Synset('sampan.n.01'),1
70312,Synset('one-hundred-thousandth.n.01'),1
70313,Synset('one-trillionth.n.01'),1
70314,Synset('marshal.n.02'),1
70315,Synset('jujube.n.03'),1
70316,Synset('rickettsialpox.n.01'),1
70317,Synset('sorghum.n.01'),2
70318,Synset('inferior_thyroid_vein.n.01'),1
70319,Synset('guillemot.n.01'),2
70320,Synset('meadow_pipit.n.01'),1
70321,Synset('retake.n.01'),1
70322,Synset('canvasback.n.01'),1
70323,Synset('sheldrake.n.02'),1
70324,Synset('ecumenical_council.n.01'),1
70325,Synset('moshav.n.01'),1
70326,Synset('american_mistletoe.n.01'),1
70327,Synset('isogon.n.01'),4
70328,Synset('orgasm.n.01'),1
70329,Synset('custom.n.04'),1
70330,Synset('superficial_middle_cerebral_vein.n.01'),1
70331,Synset('new_world_chat.n.01'),1
70332,Synset('beaver.n.03'),1
70333,Synset('leaf_lettuce.n.02'),1
70334,Synset('mother_hen.n.02'),1
70335,Synset('dental_gold.n.01'),1
70336,Synset('steel.n.01'),5
70337,Synset('mapmaking.n.01'),1
70338,Synset('trichina.n.01'),1
70339,Synset('foremast.n.01'),1
70340,Synset('historiography.n.02'),1
70341,Synset('unction.n.01'),1
70342,Synset('colorimetry.n.01'),1
70343,Synset('firearm.n.01'),19
70344,Synset('falchion.n.01'),1
70345,Synset('deuce.n.01'),1
70346,Synset('midwife_toad.n.01'),1
70347,Synset('climbing_salamander.n.01'),1
70348,Synset('web-toed_salamander.n.01'),1
70349,Synset('western_blackberry.n.01'),1
70350,Synset('common_measure.n.03'),1
70351,Synset('even-toed_ungulate.n.01'),43
70352,Synset('irish_water_spaniel.n.01'),1
70353,Synset('underfelt.n.01'),1
70354,Synset('checkers.n.01'),1
70355,Synset('lobectomy.n.01'),1
70356,Synset('sigmoidectomy.n.01'),1
70357,Synset('abdominoplasty.n.01'),1
70358,Synset('absorbency.n.01'),1
70359,Synset('mineralocorticoid.n.01'),1
70360,Synset('flooded_gum.n.01'),1
70361,Synset('water_gum.n.01'),1
70362,Synset('bill_of_particulars.n.01'),1
70363,Synset('partygoer.n.01'),1
70364,Synset('curvet.n.01'),1
70365,Synset('metroptosis.n.01'),1
70366,Synset('lieutenant_junior_grade.n.01'),1
70367,Synset('lieutenant_general.n.01'),1
70368,Synset('rocky_mountain_pinon.n.01'),1
70369,Synset('double_date.n.01'),1
70370,Synset('colon_cancer.n.01'),1
70371,Synset('aluminum_bronze.n.01'),1
70372,Synset('pancreatin.n.01'),1
70373,Synset('jesuitism.n.01'),1
70374,Synset('topgallant.n.02'),1
70375,Synset('epee.n.01'),1
70376,Synset('canyon_treefrog.n.01'),1
70377,Synset('western_toad.n.01'),1
70378,Synset('spondee.n.01'),1
70379,Synset('american_mastodon.n.01'),1
70380,Synset('guitarfish.n.01'),1
70381,Synset('beer_mat.n.01'),1
70382,Synset('bearing_brass.n.01'),1
70383,Synset('guano_bat.n.01'),1
70384,Synset('boot.n.06'),1
70385,Synset('conn's_syndrome.n.01'),1
70386,Synset('noonan's_syndrome.n.01'),1
70387,Synset('scalenus_syndrome.n.01'),1
70388,Synset('williams_syndrome.n.01'),1
70389,Synset('bottler.n.01'),1
70390,Synset('mod_con.n.01'),1
70391,Synset('flugelhorn.n.01'),1
70392,Synset('american_indian_day.n.01'),1
70393,Synset('father's_day.n.01'),1
70394,Synset('inauguration_day.n.01'),1
70395,Synset('new_year's_eve.n.01'),1
70396,Synset('robert_e_lee's_birthday.n.01'),1
70397,Synset('v-day.n.01'),1
70398,Synset('areaway.n.01'),1
70399,Synset('master_bedroom.n.01'),1
70400,Synset('suicide_squeeze_play.n.01'),1
70401,Synset('horizontal.n.01'),1
70402,Synset('communism.n.02'),1
70403,Synset('fascism.n.01'),2
70404,Synset('monarchism.n.01'),1
70405,Synset('segregationism.n.01'),1
70406,Synset('dental_floss.n.01'),1
70407,Synset('tinsel.n.02'),1
70408,Synset('stall_bar.n.01'),1
70409,Synset('fibrous_dysplasia_of_bone.n.01'),1
70410,Synset('dwarf_banana.n.01'),1
70411,Synset('winter_savory.n.01'),1
70412,Synset('margin.n.05'),1
70413,Synset('ulemorrhagia.n.01'),1
70414,Synset('cabal.n.01'),1
70415,Synset('attrition.n.04'),1
70416,Synset('bedrest.n.01'),1
70417,Synset('peyer's_patch.n.01'),1
70418,Synset('avicenniaceae.n.01'),1
70419,Synset('polemoniaceae.n.01'),1
70420,Synset('self-incrimination.n.01'),1
70421,Synset('acerbity.n.02'),1
70422,Synset('brown_soft_scale.n.01'),1
70423,Synset('price_increase.n.01'),1
70424,Synset('blessed_thistle.n.02'),1
70425,Synset('welted_thistle.n.01'),1
70426,Synset('boojum_tree.n.01'),1
70427,Synset('teaberry.n.01'),1
70428,Synset('ridge_tile.n.01'),1
70429,Synset('double_dipping.n.01'),1
70430,Synset('personal_income.n.01'),1
70431,Synset('foulness.n.03'),1
70432,Synset('hagfish.n.01'),1
70433,Synset('fool's_paradise.n.01'),1
70434,Synset('wherry.n.01'),1
70435,Synset('off-day.n.01'),1
70436,Synset('czech.n.03'),1
70437,Synset('sorbian.n.02'),1
70438,Synset('pulse_counter.n.01'),1
70439,Synset('hopscotch.n.01'),1
70440,Synset('peekaboo.n.01'),1
70441,Synset('atlas.n.04'),1
70442,Synset('radiotelephone.n.02'),1
70443,Synset('caraway_seed.n.01'),1
70444,Synset('condiment.n.01'),19
70445,Synset('garlic_salt.n.01'),1
70446,Synset('mustard_seed.n.01'),1
70447,Synset('salt.n.02'),1
70448,Synset('turmeric.n.02'),1
70449,Synset('sports_desk.n.01'),1
70450,Synset('wattle.n.03'),1
70451,Synset('indian_coral_tree.n.01'),1
70452,Synset('baste.n.01'),1
70453,Synset('hemming-stitch.n.01'),1
70454,Synset('saddle_stitch.n.01'),1
70455,Synset('backseat.n.01'),1
70456,Synset('land_office.n.01'),1
70457,Synset('carnation.n.02'),1
70458,Synset('acute_glaucoma.n.01'),1
70459,Synset('thaw.n.03'),1
70460,Synset('oconee_bells.n.01'),1
70461,Synset('chop.n.04'),1
70462,Synset('overhead.n.06'),1
70463,Synset('mascarene_grass.n.01'),1
70464,Synset('battle_sight.n.01'),1
70465,Synset('flamingo.n.01'),1
70466,Synset('shorebird.n.01'),16
70467,Synset('urban_renewal.n.01'),1
70468,Synset('golden_glow.n.01'),1
70469,Synset('white_croaker.n.01'),1
70470,Synset('bewick's_swan.n.01'),1
70471,Synset('town.n.02'),2
70472,Synset('glyptics.n.01'),1
70473,Synset('job.n.11'),1
70474,Synset('sedulity.n.01'),1
70475,Synset('conge.n.03'),1
70476,Synset('handover.n.01'),1
70477,Synset('adenomatous_polyp.n.01'),1
70478,Synset('turnspit.n.01'),1
70479,Synset('purulent_pleurisy.n.01'),1
70480,Synset('stem-winder.n.01'),1
70481,Synset('kayak.n.01'),1
70482,Synset('bioremediation.n.01'),1
70483,Synset('flicker.n.02'),1
70484,Synset('snuff-color.n.01'),1
70485,Synset('ladder_truck.n.01'),1
70486,Synset('chaffinch.n.01'),1
70487,Synset('new_world_goldfinch.n.01'),1
70488,Synset('serin.n.01'),1
70489,Synset('grassfinch.n.01'),1
70490,Synset('agama.n.01'),1
70491,Synset('gluttony.n.01'),1
70492,Synset('high-definition_television.n.01'),1
70493,Synset('piss-up.n.01'),1
70494,Synset('bowdlerism.n.01'),1
70495,Synset('fell.n.02'),1
70496,Synset('worldly_concern.n.01'),1
70497,Synset('ruby-crowned_kinglet.n.01'),1
70498,Synset('fer-de-lance.n.01'),1
70499,Synset('levee.n.01'),1
70500,Synset('navy_bean.n.01'),1
70501,Synset('circlet.n.01'),1
70502,Synset('shakiness.n.02'),1
70503,Synset('bell_tent.n.01'),1
70504,Synset('pop_tent.n.01'),1
70505,Synset('test.n.02'),6
70506,Synset('beat.n.10'),1
70507,Synset('cut.n.03'),1
70508,Synset('negative.n.02'),1
70509,Synset('x-ray_film.n.01'),1
70510,Synset('mashie.n.01'),1
70511,Synset('band.n.06'),1
70512,Synset('tree_heath.n.02'),1
70513,Synset('bone_spavin.n.01'),1
70514,Synset('feline.n.01'),12
70515,Synset('mylodon.n.01'),1
70516,Synset('abrocome.n.01'),1
70517,Synset('dormouse.n.01'),1
70518,Synset('mole_rat.n.01'),1
70519,Synset('new_world_mouse.n.01'),1
70520,Synset('viscacha.n.01'),1
70521,Synset('home_invasion.n.01'),1
70522,Synset('topminnow.n.01'),1
70523,Synset('breast.n.02'),1
70524,Synset('split-brain_technique.n.01'),1
70525,Synset('laser-assisted_subepithelial_keratomileusis.n.01'),1
70526,Synset('cognitive_neuroscience.n.01'),1
70527,Synset('ingratiation.n.01'),1
70528,Synset('roadrunner.n.01'),1
70529,Synset('common_mackerel.n.01'),1
70530,Synset('gyrfalcon.n.01'),1
70531,Synset('beach_plum.n.01'),1
70532,Synset('synod.n.01'),1
70533,Synset('roman_catholic.n.02'),1
70534,Synset('society_of_jesus.n.01'),1
70535,Synset('badgering.n.01'),1
70536,Synset('cryptococcosis.n.01'),1
70537,Synset('atomization.n.02'),1
70538,Synset('hematochezia.n.01'),1
70539,Synset('rubber_boa.n.01'),1
70540,Synset('house_of_commons.n.01'),1
70541,Synset('oblique_triangle.n.01'),1
70542,Synset('black-backed_gull.n.01'),1
70543,Synset('common_yellowthroat.n.01'),1
70544,Synset('osteosarcoma.n.01'),1
70545,Synset('liver_fluke.n.01'),1
70546,Synset('blarney.n.01'),1
70547,Synset('scimitar.n.01'),1
70548,Synset('grass_frog.n.01'),1
70549,Synset('spotted_salamander.n.01'),1
70550,Synset('pteropus_capestratus.n.01'),1
70551,Synset('electrocautery.n.01'),1
70552,Synset('globe_pepper.n.01'),1
70553,Synset('spin_dryer.n.01'),1
70554,Synset('spastic_abasia.n.01'),1
70555,Synset('common_scoter.n.01'),1
70556,Synset('silicon_bronze.n.01'),1
70557,Synset('wood_rabbit.n.01'),1
70558,Synset('quagga.n.01'),1
70559,Synset('birthday.n.01'),1
70560,Synset('tercentennial.n.01'),1
70561,Synset('mutual_aid.n.01'),1
70562,Synset('depletion.n.01'),4
70563,Synset('minimization.n.01'),1
70564,Synset('tax_shelter.n.01'),1
70565,Synset('machiavellianism.n.01'),1
70566,Synset('pommel_horse.n.01'),1
70567,Synset('left.n.02'),1
70568,Synset('compression.n.02'),1
70569,Synset('canada_thistle.n.01'),1
70570,Synset('gross_profit.n.01'),1
70571,Synset('adjective.n.02'),1
70572,Synset('blackcock.n.01'),1
70573,Synset('relational_database.n.01'),1
70574,Synset('syrup.n.01'),1
70575,Synset('mezzo-soprano.n.01'),1
70576,Synset('night_heron.n.01'),1
70577,Synset('nonparametric_statistics.n.01'),1
70578,Synset('school_crossing.n.01'),1
70579,Synset('habitual_abortion.n.01'),1
70580,Synset('mass_hysteria.n.01'),1
70581,Synset('yellow-breasted_bunting.n.01'),1
70582,Synset('swamp_sparrow.n.01'),1
70583,Synset('ground_rattler.n.01'),1
70584,Synset('timber_rattlesnake.n.01'),1
70585,Synset('stock_warrant.n.02'),1
70586,Synset('steller's_sea_cow.n.01'),1
70587,Synset('bassarisk.n.01'),1
70588,Synset('tamandua.n.01'),1
70589,Synset('typical_jerboa.n.01'),1
70590,Synset('hoary_marmot.n.01'),1
70591,Synset('whitetail_prairie_dog.n.01'),1
70592,Synset('beaver_rat.n.01'),1
70593,Synset('tetra.n.01'),1
70594,Synset('intracapsular_surgery.n.01'),1
70595,Synset('king_mackerel.n.01'),1
70596,Synset('russian_orthodox_church.n.01'),1
70597,Synset('tinea_pedis.n.01'),1
70598,Synset('health_care.n.01'),1
70599,Synset('pleomorphic_rhabdomyosarcoma.n.01'),1
70600,Synset('grevy's_zebra.n.01'),1
70601,Synset('price_cutting.n.01'),1
70602,Synset('tapering.n.01'),1
70603,Synset('suicide_pill.n.01'),1
70604,Synset('beet_sugar.n.02'),1
70605,Synset('bath_mat.n.01'),1
70606,Synset('baleen_whale.n.01'),2
70607,Synset('kit_fox.n.02'),1
70608,Synset('white_wolf.n.01'),1
70609,Synset('black_squirrel.n.01'),1
70610,Synset('abatement_of_a_nuisance.n.01'),1
70611,Synset('demerara.n.05'),1
70612,Synset('sperm_whale.n.01'),1
70613,Synset('killer_whale.n.01'),1
70614,Synset('common_sense.n.01'),1
70615,Synset('judiciousness.n.01'),1
70616,Synset('interest.n.04'),1
70617,Synset('english.n.02'),1
